target_name,run,gen,X_L,X_F,X_B,X_C,f_L,f_F,f_B,f_C,mean_fitness,mean_p_F_given_L,mean_p_L_given_F,mean_p_L_given_B,CM
2A,1,184,0.38,0.15,0.11,0.36,0.1044,0.625996,0.178902,0.090702,0.010650203948236141,0.9951230584269086,0.0016520384946964364,0.6037733087722369,0.730396
2A,1,185,0.38,0.15,0.11,0.36,0.10338,0.633194,0.175934,0.087492,0.010694334849772922,0.9952524991829244,0.0019292279177011771,0.6053376942472904,0.7365740000000001
2A,1,186,0.38,0.15,0.11,0.36,0.103498,0.628312,0.178274,0.089916,0.010669566052783467,0.9947704037607875,0.0016940284382184854,0.6004487630529943,0.73181
2A,1,187,0.38,0.15,0.11,0.36,0.103594,0.630858,0.176956,0.088592,0.01068146512866819,0.9941020141065077,0.0014016205692752473,0.6023600814706477,0.734452
2A,1,188,0.38,0.15,0.11,0.36,0.10575,0.629446,0.176334,0.08847,0.010652184335106549,0.993965841071416,0.0015442474047401098,0.620478261783233,0.735196
2A,1,189,0.38,0.15,0.11,0.36,0.106936,0.630524,0.175016,0.087524,0.010645217261426794,0.9943100568599836,0.0017169260987077806,0.6292052189174059,0.73746
2A,1,190,0.38,0.15,0.11,0.36,0.108256,0.631726,0.173538,0.08648,0.010636534679479788,0.9933902953863589,0.001381117058530492,0.6413926187727286,0.739982
2A,1,191,0.38,0.15,0.11,0.36,0.107496,0.632582,0.17353,0.086392,0.010648055334129377,0.9936232474582528,0.0018388023002663492,0.6352704865608894,0.740078
2A,1,192,0.38,0.15,0.11,0.36,0.108964,0.628598,0.174688,0.08775,0.010615319308470338,0.9942784291959508,0.0021279838036124543,0.6433446764239547,0.737562
2A,1,193,0.38,0.15,0.11,0.36,0.10892,0.627694,0.175172,0.088214,0.010611948610381252,0.9939476598499707,0.0014005443137167196,0.6397618731458522,0.736614
2A,1,194,0.38,0.15,0.11,0.36,0.108178,0.631734,0.173564,0.086524,0.010639739023158387,0.9933038517222091,0.001566935404035929,0.6416722319399092,0.739912
2A,1,195,0.38,0.15,0.11,0.36,0.10917,0.626706,0.17571,0.088414,0.010608745308950653,0.9932504958446521,0.0016740203203869663,0.6398189831509301,0.735876
2A,1,196,0.38,0.15,0.11,0.36,0.10799,0.627758,0.175692,0.08856,0.010619929845723729,0.9926168867991463,0.0018426693982337133,0.6325949183362123,0.7357480000000001
2A,1,197,0.38,0.15,0.11,0.36,0.10565,0.634376,0.173828,0.086146,0.010677746166244905,0.9922744301461519,0.0015727265226311527,0.6222428925583661,0.7400260000000001
2A,1,198,0.38,0.15,0.11,0.36,0.106534,0.63162,0.174672,0.087174,0.010652062750179044,0.9934673147521873,0.0017167861700288218,0.6236877505331192,0.738154
2A,1,199,0.38,0.15,0.11,0.36,0.108428,0.62836,0.17509,0.088122,0.01061922907053405,0.9935211641461605,0.001730528967682225,0.6310744889531625,0.736788
2A,1,200,0.38,0.15,0.11,0.36,0.105768,0.633786,0.17405,0.086396,0.010670603097925177,0.9938736533758826,0.001971341700702347,0.6174700255424365,0.7395539999999999
2A,1,201,0.38,0.15,0.11,0.36,0.107044,0.630282,0.17514,0.087534,0.010644818775995593,0.9931015807293222,0.0021019288871145705,0.6194285722346217,0.737326
2A,1,202,0.38,0.15,0.11,0.36,0.105868,0.63508,0.17336,0.085692,0.01067765314734233,0.9928646402742093,0.0019442496177110521,0.6186449118379443,0.7409479999999999
2A,1,203,0.38,0.15,0.11,0.36,0.106288,0.634986,0.17296,0.085766,0.010669816255745732,0.9935320675238557,0.0019257035287649658,0.6231981771258673,0.741274
2A,1,204,0.38,0.15,0.11,0.36,0.105118,0.632946,0.174828,0.087108,0.0106726921763895,0.9937296843951672,0.0014861493469901128,0.6077341190358133,0.738064
2A,1,205,0.38,0.15,0.11,0.36,0.105854,0.631988,0.174846,0.087312,0.01066113854219648,0.9935021311622512,0.0017801844364277446,0.6081889396075736,0.737842
2A,1,206,0.38,0.15,0.11,0.36,0.104868,0.630344,0.17629,0.088498,0.010664540444989734,0.9937450019288417,0.0016773719453188325,0.6021664568118223,0.735212
2A,1,207,0.38,0.15,0.11,0.36,0.106892,0.630436,0.175052,0.08762,0.010644661886351688,0.9928315760492676,0.001625412783263185,0.6148126349530136,0.737328
2A,1,208,0.38,0.15,0.11,0.36,0.106954,0.635308,0.172434,0.085304,0.01066630188415835,0.9925284531221267,0.0015103072428452838,0.6232438054962558,0.742262
2A,1,209,0.38,0.15,0.11,0.36,0.10643,0.63234,0.174244,0.086986,0.0106573157371787,0.9933115730738634,0.001448198449538427,0.6166922496758969,0.73877
2A,1,210,0.38,0.15,0.11,0.36,0.105344,0.637614,0.172216,0.084826,0.010692155086029324,0.9928082027986841,0.0016585573783853298,0.6151288735930625,0.742958
2A,1,211,0.38,0.15,0.11,0.36,0.106398,0.634606,0.17305,0.085946,0.010666381100324912,0.9926537628565653,0.0014334442493715346,0.6159964960494524,0.741004
2A,1,212,0.38,0.15,0.11,0.36,0.10558,0.636102,0.172906,0.085412,0.010685425192907109,0.9928565790799966,0.0015854123940133302,0.61214834242551,0.741682
2A,1,213,0.38,0.15,0.11,0.36,0.105244,0.634258,0.173968,0.08653,0.010677167651930733,0.9926875090898302,0.0019298860199213322,0.6076254262292585,0.739502
2A,1,214,0.38,0.15,0.11,0.36,0.106242,0.632634,0.174302,0.086822,0.010660807678346164,0.9923380636572378,0.0022439710303538765,0.6073121681858988,0.7388760000000001
2A,1,215,0.38,0.15,0.11,0.36,0.105024,0.63388,0.174394,0.086702,0.010678902562890131,0.9917763741738254,0.001921998851746329,0.6052404229959595,0.738904
2A,1,216,0.38,0.15,0.11,0.36,0.10329,0.638808,0.172966,0.084936,0.010719729216299295,0.9919028084371897,0.0016781009831690402,0.5994372660685765,0.742098
2A,1,217,0.38,0.15,0.11,0.36,0.103808,0.633422,0.17546,0.08731,0.010690904995460002,0.9925457505076517,0.0012180184279578677,0.5948223145489542,0.73723
2A,1,218,0.38,0.15,0.11,0.36,0.104272,0.63471,0.174396,0.086622,0.01069044372189727,0.9932327500001057,0.0016904944029792343,0.5957847309550464,0.738982
2A,1,219,0.38,0.15,0.11,0.36,0.10383,0.635858,0.174158,0.086154,0.010700453049516046,0.9934063583277066,0.0015892740227733393,0.5973493687007954,0.739688
2A,1,220,0.38,0.15,0.11,0.36,0.104372,0.634768,0.174282,0.086578,0.010689223983506118,0.993840978765108,0.0016427159531590392,0.5963733164257349,0.73914
2A,1,221,0.38,0.15,0.11,0.36,0.103674,0.640072,0.171956,0.084298,0.010718843313298284,0.9936673928323002,0.0018289613579363796,0.5991089706523917,0.743746
2A,1,222,0.38,0.15,0.11,0.36,0.104008,0.637422,0.173168,0.085402,0.01070300328317859,0.9929938540041493,0.0017843041061767347,0.5957944253547248,0.74143
2A,1,223,0.38,0.15,0.11,0.36,0.104926,0.634502,0.174078,0.086494,0.010682818129748039,0.9940144854297525,0.0018461495679274905,0.6008621917379143,0.739428
2A,1,224,0.38,0.15,0.11,0.36,0.103534,0.638882,0.172668,0.084916,0.010716317324056965,0.993263377733987,0.001650591002885932,0.6009780074626895,0.742416
2A,1,225,0.38,0.15,0.11,0.36,0.104352,0.634292,0.17457,0.086786,0.01068785430480824,0.9936575380483549,0.0020157940870175425,0.6005101462802795,0.738644
2A,1,226,0.38,0.15,0.11,0.36,0.104702,0.637752,0.172536,0.08501,0.010699590581458935,0.9927890216737577,0.0015977722152078183,0.6074038901784443,0.742454
2A,1,227,0.38,0.15,0.11,0.36,0.10629,0.632236,0.174468,0.087006,0.01065898276204242,0.992294475578956,0.0018858640225311834,0.6117678404955136,0.738526
2A,1,228,0.38,0.15,0.11,0.36,0.106314,0.630124,0.175532,0.08803,0.010649282291776982,0.9920448055928626,0.0014609072472223001,0.6072218470065024,0.736438
2A,1,229,0.38,0.15,0.11,0.36,0.103942,0.634936,0.174572,0.08655,0.010695377794002859,0.9914752689875627,0.0012893292448109457,0.5935269195840827,0.7388779999999999
2A,1,230,0.38,0.15,0.11,0.36,0.103752,0.638932,0.17251,0.084806,0.010713275000538685,0.9921466474928483,0.0013619716886116614,0.6009916043671344,0.742684
2A,1,231,0.38,0.15,0.11,0.36,0.104208,0.638966,0.172326,0.0845,0.01070891079328519,0.9926721677616954,0.0016826977670203673,0.6012965186838685,0.743174
2A,1,232,0.38,0.15,0.11,0.36,0.1049,0.634068,0.174218,0.086814,0.010678939202314308,0.9931147787066916,0.0021150436689761198,0.5969568295924798,0.738968
2A,1,233,0.38,0.15,0.11,0.36,0.103994,0.636464,0.173688,0.085854,0.010700254116078483,0.993368699710197,0.0018025267668767824,0.5965415363287668,0.7404580000000001
2A,1,234,0.38,0.15,0.11,0.36,0.103166,0.636808,0.174086,0.08594,0.010710833519755955,0.993246846013044,0.0015140519667942388,0.5964202726138185,0.739974
2A,1,235,0.38,0.15,0.11,0.36,0.104254,0.633812,0.17484,0.087094,0.010684871004917933,0.9930283876481403,0.0019525853119539253,0.5965898488997216,0.738066
2A,1,236,0.38,0.15,0.11,0.36,0.103628,0.63675,0.173748,0.085874,0.010707144411274164,0.9936316455334658,0.0016665095638886437,0.5984046553736152,0.740378
2A,1,237,0.38,0.15,0.11,0.36,0.10419,0.631894,0.175978,0.087938,0.010678172177562267,0.9942974333799365,0.0018404497831139394,0.5949092017223837,0.736084
2A,1,238,0.38,0.15,0.11,0.36,0.104402,0.631186,0.17615,0.088262,0.010672969805207782,0.994034356627732,0.002050707394899879,0.5968339666231326,0.735588
2A,1,239,0.38,0.15,0.11,0.36,0.103408,0.634766,0.174834,0.086992,0.010697578452471568,0.9942498719925263,0.0016760162192166587,0.5975404872927158,0.7381740000000001
2A,1,240,0.38,0.15,0.11,0.36,0.104542,0.625644,0.178888,0.090926,0.010643539099108148,0.993744354360779,0.0015282752111953804,0.5908750023939071,0.730186
2A,1,241,0.38,0.15,0.11,0.36,0.101138,0.633168,0.177226,0.088468,0.0107166510577498,0.9931779045201986,0.0016829854423793264,0.5752838561998858,0.7343059999999999
2A,1,242,0.38,0.15,0.11,0.36,0.101898,0.628222,0.179238,0.090642,0.0106818906908245,0.9926276577590236,0.001474429623194149,0.5728241562207559,0.73012
2A,1,243,0.38,0.15,0.11,0.36,0.100886,0.638322,0.174754,0.086038,0.01074269970750636,0.991527061229185,0.001168055392552224,0.5782213066101176,0.739208
2A,1,244,0.38,0.15,0.11,0.36,0.101992,0.632982,0.17679,0.088236,0.01070619668571335,0.9920134841517645,0.0013426887796193561,0.5766473065365652,0.734974
2A,1,245,0.38,0.15,0.11,0.36,0.100728,0.633826,0.177176,0.08827,0.01072215014217211,0.9912314995533714,0.0013326461032351215,0.5741189754027709,0.734554
2A,1,246,0.38,0.15,0.11,0.36,0.101458,0.634944,0.176172,0.087426,0.010721631794686867,0.9912737050356106,0.0019026121169380492,0.57748388632949,0.736402
2A,1,247,0.38,0.15,0.11,0.36,0.101746,0.634466,0.176144,0.087644,0.010715656458767318,0.992097749913333,0.001991257803347441,0.5774842026792849,0.736212
2A,1,248,0.38,0.15,0.11,0.36,0.102332,0.627578,0.179404,0.090686,0.01067860532105199,0.9915395216691753,0.001248475357910832,0.5774417270629967,0.72991
2A,1,249,0.38,0.15,0.11,0.36,0.103312,0.633362,0.175744,0.087582,0.010692106370470198,0.9903643911204831,0.0016138369591876197,0.587906055308187,0.7366739999999999
2A,1,250,0.38,0.15,0.11,0.36,0.102696,0.633928,0.17572,0.087656,0.010701642957026199,0.9911004694957758,0.0017516494273638412,0.5853165063730432,0.7366240000000001
2A,1,251,0.38,0.15,0.11,0.36,0.101508,0.636356,0.175312,0.086824,0.010724807882817352,0.9911514429949096,0.002103519449022215,0.5778119719865954,0.7378640000000001
2A,1,252,0.38,0.15,0.11,0.36,0.102428,0.633388,0.176212,0.087972,0.01070277015366338,0.9907370781223819,0.002396612159304705,0.5767288047381146,0.7358159999999999
2A,1,253,0.38,0.15,0.11,0.36,0.102778,0.636428,0.17457,0.086224,0.010714228146071585,0.9901728744192382,0.0017787510859409946,0.5836512887735205,0.739206
2A,1,254,0.38,0.15,0.11,0.36,0.102578,0.637156,0.174238,0.086028,0.010717745106627244,0.9898176423983341,0.0018076856027188677,0.5829033695058117,0.7397339999999999
2A,1,255,0.38,0.15,0.11,0.36,0.101804,0.633598,0.176466,0.088132,0.010710663399323297,0.9900352231055042,0.0016197741815609996,0.5700136996350637,0.735402
2A,1,256,0.38,0.15,0.11,0.36,0.10145,0.633314,0.17687,0.088366,0.010711082974113396,0.9902681568198735,0.0017554206283318264,0.5719727376521262,0.7347640000000001
2A,1,257,0.38,0.15,0.11,0.36,0.10219,0.635804,0.17513,0.086876,0.010715726700050816,0.9911569759048237,0.0020280988085323638,0.5784204466367292,0.737994
2A,1,258,0.38,0.15,0.11,0.36,0.102486,0.634978,0.17535,0.087186,0.010708240920474147,0.9906911901117853,0.002135612224744839,0.5777467114581184,0.737464
2A,1,259,0.38,0.15,0.11,0.36,0.102084,0.634796,0.175708,0.087412,0.010711901117827764,0.9908864461522989,0.0016936712834605115,0.5725827861776581,0.73688
2A,1,260,0.38,0.15,0.11,0.36,0.101014,0.639516,0.173932,0.085538,0.010746382916362315,0.9919410583202296,0.001774764094737241,0.5747294642228215,0.74053
2A,1,261,0.38,0.15,0.11,0.36,0.101964,0.637996,0.174182,0.085858,0.010727997394553648,0.9912877971645004,0.0018397545859524232,0.5767152178569225,0.73996
2A,1,262,0.38,0.15,0.11,0.36,0.100974,0.638958,0.1743,0.085768,0.010742985199844934,0.9909355610125428,0.0018400440041286992,0.5727376333766303,0.739932
2A,1,263,0.38,0.15,0.11,0.36,0.10261,0.635588,0.17489,0.086912,0.01070880903582359,0.9908873119374371,0.002020272096046005,0.573661021585234,0.738198
2A,1,264,0.38,0.15,0.11,0.36,0.100984,0.639572,0.173988,0.085456,0.010746831557939778,0.9904081205595257,0.002195164544678572,0.5703817994608469,0.740556
2A,1,265,0.38,0.15,0.11,0.36,0.101476,0.637392,0.174728,0.086404,0.010728393175970578,0.9903503181743799,0.0018044488622993614,0.5741360169722709,0.738868
2A,1,266,0.38,0.15,0.11,0.36,0.102514,0.638744,0.173432,0.08531,0.010726221696316806,0.9893914544896347,0.0016793286111480698,0.5807302237904894,0.741258
2A,1,267,0.38,0.15,0.11,0.36,0.104228,0.6374,0.172994,0.085378,0.010701410536092073,0.989486846811452,0.0017296072397572782,0.5915785454738693,0.741628
2A,1,268,0.38,0.15,0.11,0.36,0.10605,0.632242,0.174404,0.087304,0.0106585357470609,0.9901385572940863,0.0012424328621674378,0.5960144987420193,0.738292
2A,1,269,0.38,0.15,0.11,0.36,0.10418,0.638124,0.172646,0.08505,0.01070611234323804,0.9916102252808615,0.0018515797244629591,0.592457553387558,0.7423040000000001
2A,1,270,0.38,0.15,0.11,0.36,0.103876,0.634794,0.17462,0.08671,0.010694845803165959,0.9914439942331448,0.0015142898104093167,0.5886758292051854,0.7386699999999999
2A,1,271,0.38,0.15,0.11,0.36,0.10316,0.638292,0.173238,0.08531,0.010716513848078861,0.9915297836180387,0.0015390356766862654,0.5869132899013753,0.741452
2A,1,272,0.38,0.15,0.11,0.36,0.103608,0.63821,0.173056,0.085126,0.010714235687278095,0.9921991189848195,0.0015677722007178606,0.5937427847292095,0.7418180000000001
2A,1,273,0.38,0.15,0.11,0.36,0.105094,0.635256,0.173466,0.086184,0.010681648366629238,0.9927040991481528,0.001981730429500403,0.5989376719787206,0.7403500000000001
2A,1,274,0.38,0.15,0.11,0.36,0.104434,0.637046,0.173012,0.085508,0.010696054527565911,0.9928724785269162,0.0019794108982594916,0.5960645848109075,0.74148
2A,1,275,0.38,0.15,0.11,0.36,0.105124,0.631812,0.175316,0.087748,0.010668360684225714,0.9927878753642264,0.0018153050266859357,0.5929101928746864,0.736936
2A,1,276,0.38,0.15,0.11,0.36,0.104036,0.63958,0.172006,0.084378,0.010712704817360325,0.9927761109534687,0.00216497314271091,0.5959175392474244,0.743616
2A,1,277,0.38,0.15,0.11,0.36,0.10418,0.635492,0.174008,0.08632,0.010693286820252173,0.9931520197968903,0.0017436252220806745,0.5942629725965283,0.7396719999999999
2A,1,278,0.38,0.15,0.11,0.36,0.102744,0.639376,0.172956,0.084924,0.010726596560201286,0.9936954813492491,0.0016390641946048051,0.5872903429118485,0.7421200000000001
2A,1,279,0.38,0.15,0.11,0.36,0.10238,0.638754,0.173528,0.085338,0.010729044691572728,0.9937913135810559,0.0019365257700675186,0.5861725824336504,0.7411340000000001
2A,1,280,0.38,0.15,0.11,0.36,0.103394,0.6325,0.176048,0.088058,0.010687043600215178,0.9940828439421543,0.0021321419277171533,0.5823966854993444,0.7358939999999999
2A,1,281,0.38,0.15,0.11,0.36,0.102338,0.63556,0.17513,0.086972,0.010712374169897365,0.9938537522795662,0.0016820699427377945,0.5775863382622278,0.737898
2A,1,282,0.38,0.15,0.11,0.36,0.10296,0.63494,0.175056,0.087044,0.010704421325939979,0.9942250141939467,0.0018685426853578039,0.5810499699687767,0.7379
2A,1,283,0.38,0.15,0.11,0.36,0.103188,0.63696,0.173852,0.086,0.010710403613287284,0.9942885096890659,0.0015461118844627294,0.5821784617120815,0.740148
2A,1,284,0.38,0.15,0.11,0.36,0.102676,0.635528,0.174934,0.086862,0.010709244449151034,0.9935163165626654,0.0016328922490418626,0.5798895180547066,0.738204
2A,1,285,0.38,0.15,0.11,0.36,0.103044,0.63923,0.172806,0.08492,0.010722820425376811,0.9943228806187887,0.0014099086842429619,0.5880389484137127,0.742274
2A,1,286,0.38,0.15,0.11,0.36,0.104276,0.631994,0.17579,0.08794,0.01067666955691725,0.9947267703857301,0.0013474351583440654,0.5883059828568725,0.73627
2A,1,287,0.38,0.15,0.11,0.36,0.102904,0.637566,0.173794,0.085736,0.010718018853436075,0.9944688561135877,0.001740791805246991,0.5865164630470198,0.74047
2A,1,288,0.38,0.15,0.11,0.36,0.102294,0.638036,0.173906,0.085764,0.010724685824784926,0.9941961722554151,0.0020535215728153637,0.5838467822007958,0.74033
2A,1,289,0.38,0.15,0.11,0.36,0.10187,0.638862,0.173764,0.085504,0.010734537464429659,0.9938636871779757,0.0021215744827816265,0.578740148486366,0.7407320000000001
2A,1,290,0.38,0.15,0.11,0.36,0.10189,0.63711,0.174604,0.086396,0.010723283985500065,0.9931665296766395,0.0020692388863257387,0.5715909464916895,0.739
2A,1,291,0.38,0.15,0.11,0.36,0.103232,0.633012,0.175914,0.087842,0.010691151956346501,0.9925155440192813,0.0016116638341036533,0.5763533949753501,0.736244
2A,1,292,0.38,0.15,0.11,0.36,0.101562,0.640536,0.173044,0.084858,0.010742434419405485,0.9925977469043139,0.0017593470209820627,0.5756116204443062,0.742098
2A,1,293,0.38,0.15,0.11,0.36,0.10174,0.63757,0.174464,0.086226,0.010728733787595644,0.9920716903111295,0.0019264006502800193,0.5764190002051565,0.7393099999999999
2A,1,294,0.38,0.15,0.11,0.36,0.101748,0.639328,0.17361,0.085314,0.010735617449453196,0.9919573971973625,0.001604629069233021,0.5766390384056113,0.7410760000000001
2A,1,295,0.38,0.15,0.11,0.36,0.10304,0.631212,0.176946,0.088802,0.010684685509819708,0.9918240904443283,0.001570765812682841,0.5766613697606368,0.734252
2A,1,296,0.38,0.15,0.11,0.36,0.102276,0.635112,0.17536,0.087252,0.010709334403638523,0.9920011403628921,0.0017630769902006395,0.5755471077584952,0.737388
2A,1,297,0.38,0.15,0.11,0.36,0.102006,0.638402,0.173868,0.085724,0.010729384001906062,0.9924757413310383,0.0018161784382032585,0.577014503023786,0.7404080000000001
2A,1,298,0.38,0.15,0.11,0.36,0.101584,0.63867,0.17394,0.085806,0.010733748517691382,0.9922518405789076,0.0015818722171130459,0.57337132333113,0.740254
2A,1,299,0.38,0.15,0.11,0.36,0.101294,0.639306,0.1738,0.0856,0.010741287413512214,0.9922442271551026,0.001593458495529995,0.571207414227302,0.7406
2A,2,0,0.38,0.15,0.11,0.36,0.48842,0.476496,0.028622,0.006462,0.007896048895969966,0.5100071022671159,0.5111553789765833,0.4985370319654863,0.964916
2A,2,1,0.38,0.15,0.11,0.36,0.272428,0.679438,0.040292,0.007842,0.009588316623184736,0.6692331869685844,0.29037653499057975,0.47856491448694,0.951866
2A,2,2,0.38,0.15,0.11,0.36,0.130256,0.803026,0.055254,0.011464,0.01113184139354765,0.7060084862552579,0.11188405164743843,0.4475237734951264,0.9332820000000001
2A,2,3,0.38,0.15,0.11,0.36,0.083978,0.546126,0.230918,0.138978,0.010493363783183302,0.737567106825966,0.0379150851813954,0.3984242524964576,0.630104
2A,2,4,0.38,0.15,0.11,0.36,0.107014,0.658524,0.160838,0.073624,0.010789404634172198,0.8188531669458172,0.023073912249531994,0.5938619219386806,0.765538
2A,2,5,0.38,0.15,0.11,0.36,0.105884,0.629852,0.176582,0.087682,0.010665814558237252,0.8819064787504788,0.014441071539963527,0.6074472431688448,0.735736
2A,2,6,0.38,0.15,0.11,0.36,0.107572,0.630524,0.175016,0.086888,0.01064763052385025,0.9177011055349232,0.010865104057576121,0.6347994548283252,0.738096
2A,2,7,0.38,0.15,0.11,0.36,0.10566,0.621378,0.18095,0.092012,0.010622615802082083,0.9367352746615204,0.00829284233692204,0.6279569072896729,0.727038
2A,2,8,0.38,0.15,0.11,0.36,0.107614,0.613058,0.183964,0.095364,0.010566175781526254,0.9516556171387767,0.006372027638028467,0.6358124489226813,0.720672
2A,2,9,0.38,0.15,0.11,0.36,0.106228,0.617224,0.182636,0.093912,0.010596986143027128,0.9610338972615374,0.005337334170191465,0.6314459486318861,0.723452
2A,2,10,0.38,0.15,0.11,0.36,0.106036,0.617224,0.182774,0.093966,0.010597466630913594,0.9693833277886811,0.004575558067509527,0.6395277845510239,0.72326
2A,2,11,0.38,0.15,0.11,0.36,0.106508,0.61095,0.18573,0.096812,0.010565060690794862,0.9738350643422959,0.0045398391277509265,0.632742427933268,0.717458
2A,2,12,0.38,0.15,0.11,0.36,0.106834,0.612718,0.184548,0.0959,0.010569709143753039,0.9766549399016742,0.0035601462832648484,0.6399484128987896,0.719552
2A,2,13,0.38,0.15,0.11,0.36,0.106412,0.618778,0.181684,0.093126,0.010600264825094154,0.979721975116024,0.0035251996882769182,0.6458807785754139,0.72519
2A,2,14,0.38,0.15,0.11,0.36,0.108924,0.61692,0.181046,0.09311,0.010566908170668004,0.9810321127309671,0.0024172170967034904,0.6573711027786178,0.725844
2A,2,15,0.38,0.15,0.11,0.36,0.107906,0.62268,0.178658,0.090756,0.010601932854048758,0.9835757113218645,0.002401354982526384,0.6466677092638294,0.730586
2A,2,16,0.38,0.15,0.11,0.36,0.107554,0.616966,0.181766,0.093714,0.010580490264666446,0.9842418099144816,0.001909847588042697,0.6364905202142425,0.72452
2A,2,17,0.38,0.15,0.11,0.36,0.110028,0.61323,0.182194,0.094548,0.010538710631242832,0.9869353862992355,0.0014088360178917381,0.6505934181871053,0.7232580000000001
2A,2,18,0.38,0.15,0.11,0.36,0.1106,0.618168,0.179222,0.09201,0.010554487712731982,0.9876815007465293,0.002046733045738081,0.6602815850704036,0.7287680000000001
2A,2,19,0.38,0.15,0.11,0.36,0.109174,0.62015,0.179158,0.091518,0.010579631628299944,0.9884571096814978,0.0029155551174369796,0.6561619147624913,0.729324
2A,2,20,0.38,0.15,0.11,0.36,0.10804,0.61164,0.184274,0.096046,0.010552376893654193,0.988522391130009,0.002431472759235587,0.6395988480509774,0.71968
2A,2,21,0.38,0.15,0.11,0.36,0.110298,0.619158,0.178874,0.09167,0.010561060321545138,0.9890194404671966,0.0025833554195673026,0.6581718906281433,0.729456
2A,2,22,0.38,0.15,0.11,0.36,0.110524,0.621568,0.17764,0.090268,0.010572956847927858,0.988829048409111,0.0016756104906271365,0.6716668334205924,0.732092
2A,2,23,0.38,0.15,0.11,0.36,0.107828,0.613966,0.183164,0.095042,0.010562349513640896,0.9899630249629747,0.001376384248389748,0.6449331842054157,0.721794
2A,2,24,0.38,0.15,0.11,0.36,0.10618,0.617858,0.182254,0.093708,0.010599319643951829,0.9911387280839618,0.0013007166458519853,0.6403571424108327,0.724038
2A,2,25,0.38,0.15,0.11,0.36,0.106888,0.613192,0.184154,0.095766,0.010568731772537946,0.9912610680314006,0.0014953732704544617,0.6409073988753805,0.7200799999999999
2A,2,26,0.38,0.15,0.11,0.36,0.106304,0.614178,0.184008,0.09551,0.01057953099984729,0.9912441906098646,0.0015469415058340496,0.6378540947788504,0.720482
2A,2,27,0.38,0.15,0.11,0.36,0.107854,0.616584,0.181848,0.093714,0.01057582347575238,0.990509052121982,0.0016479396030195939,0.6502229139643256,0.724438
2A,2,28,0.38,0.15,0.11,0.36,0.110402,0.61804,0.179466,0.092092,0.010557293324423369,0.9899377866991245,0.001429946091651601,0.6662332199965862,0.728442
2A,2,29,0.38,0.15,0.11,0.36,0.10846,0.618372,0.180606,0.092562,0.01057931527752786,0.9899559580175944,0.001746511446556412,0.6580066609698351,0.726832
2A,2,30,0.38,0.15,0.11,0.36,0.110902,0.610684,0.18293,0.095484,0.010519278613903428,0.9909017218939057,0.0016353084023667864,0.6595456852863608,0.7215860000000001
2A,2,31,0.38,0.15,0.11,0.36,0.108398,0.617626,0.18102,0.092956,0.010576181169262434,0.990337111775686,0.00187175492478775,0.649362771001025,0.726024
2A,2,32,0.38,0.15,0.11,0.36,0.108836,0.616298,0.181308,0.093558,0.010562592381688631,0.9904614175847134,0.002237912037241655,0.650812195545591,0.7251340000000001
2A,2,33,0.38,0.15,0.11,0.36,0.110574,0.618458,0.179016,0.091952,0.010556382780767487,0.9907755662169903,0.0022700597995350203,0.6633628916410321,0.7290319999999999
2A,2,34,0.38,0.15,0.11,0.36,0.107238,0.619056,0.181054,0.092652,0.010593871678568576,0.9912774164752379,0.0018780371099078417,0.6479342787644992,0.726294
2A,2,35,0.38,0.15,0.11,0.36,0.105242,0.615742,0.18396,0.095056,0.010596995442703388,0.9920338268124664,0.002280457729093186,0.628883666779384,0.7209840000000001
2A,2,36,0.38,0.15,0.11,0.36,0.106038,0.613204,0.184758,0.096,0.010579668837800184,0.9936261595652016,0.0018604883510042393,0.6303174434277325,0.7192419999999999
2A,2,37,0.38,0.15,0.11,0.36,0.107804,0.6184,0.18097,0.092826,0.01058421043110231,0.993677733372159,0.0019298554603260766,0.6481749671499093,0.726204
2A,2,38,0.38,0.15,0.11,0.36,0.107426,0.615672,0.182602,0.0943,0.01057649554598619,0.9936781457431125,0.0016242162987019709,0.6356988505103243,0.723098
2A,2,39,0.38,0.15,0.11,0.36,0.108128,0.61992,0.179902,0.09205,0.010587738663478698,0.9923801364211895,0.0017176687341819985,0.644132764988179,0.728048
2A,2,40,0.38,0.15,0.11,0.36,0.109422,0.61565,0.181214,0.093714,0.01055324820865407,0.9926441768148716,0.0016059114601326536,0.6472390853205885,0.725072
2A,2,41,0.38,0.15,0.11,0.36,0.108442,0.616452,0.181604,0.093502,0.010570672542000168,0.9934457429366395,0.0013722154978376437,0.6480332521866401,0.724894
2A,2,42,0.38,0.15,0.11,0.36,0.107206,0.615926,0.182614,0.094254,0.010578507411829658,0.9930220273958132,0.0011334761373108743,0.6420845399013881,0.723132
2A,2,43,0.38,0.15,0.11,0.36,0.107924,0.617626,0.181182,0.093268,0.010579769160260887,0.9921602175047899,0.0017393349849427224,0.6435625405206038,0.72555
2A,2,44,0.38,0.15,0.11,0.36,0.106274,0.616822,0.182752,0.094152,0.01059255634888763,0.9920210505384698,0.001461493875218228,0.6372325201130679,0.723096
2A,2,45,0.38,0.15,0.11,0.36,0.1089,0.619208,0.17978,0.092112,0.010576839659368089,0.9922643522181848,0.001811212939193986,0.6542477987392935,0.728108
