target_name,run,generation,X_L,X_F,X_B,X_C,mean_risk,mean_fitness,p_F_given_L,p_L_given_F,p_L_given_B,f_L,f_F,f_B,f_C,CM,expected_p_F_given_L,expected_p_L_given_F,expected_p_L_given_B,expected_f_L,expected_f_F,expected_f_B,expected_f_C,expected_CM
Figure 2B,0,541,0.25,0.19,0.03,0.53,0.20015988,-0.20015988,0.9615907079983042,0.017719642124774313,0.6274696164860499,0.10185199999999985,0.6025840000000006,0.19288599999999959,0.10267799999999988,0.7044360000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,542,0.25,0.19,0.03,0.53,0.20015764000000003,-0.20015764000000003,0.961827732904133,0.018743557050817566,0.6229081482907961,0.10073200000000004,0.6022600000000002,0.19373800000000002,0.10326999999999997,0.7029920000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,543,0.25,0.19,0.03,0.53,0.20009756,-0.20009756,0.9636026811059039,0.018375601603226547,0.6291504494960254,0.10290199999999969,0.6033320000000005,0.19191399999999958,0.10185199999999976,0.7062340000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,544,0.25,0.19,0.03,0.53,0.19975832,-0.19975832,0.9645294644899233,0.018900756094180057,0.6301787354313974,0.10229999999999972,0.6072520000000015,0.19026400000000013,0.10018399999999965,0.7095520000000012,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,545,0.25,0.19,0.03,0.53,0.20070004,-0.20070004,0.9643604827386285,0.01920458633735473,0.6225159567636073,0.1020939999999998,0.5967960000000013,0.19560599999999992,0.10550399999999972,0.6988900000000011,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,546,0.25,0.19,0.03,0.53,0.20091911999999998,-0.20091911999999998,0.9641809142827641,0.01921639652013354,0.616250123488513,0.10081399999999988,0.593944000000001,0.19782399999999975,0.10741799999999982,0.6947580000000009,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,547,0.25,0.19,0.03,0.53,0.200687,-0.200687,0.9647755672490498,0.019005842683538908,0.6230107967706399,0.10181599999999986,0.5967779999999996,0.19580000000000009,0.10560599999999981,0.6985939999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,548,0.25,0.19,0.03,0.53,0.2004732,-0.2004732,0.965287066853849,0.018686180944628462,0.6233230810673613,0.10118199999999976,0.5984260000000006,0.19546200000000008,0.10492999999999986,0.6996080000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,549,0.25,0.19,0.03,0.53,0.20020208,-0.20020208,0.9656593532903425,0.018290201801702072,0.6268186408292563,0.10167799999999988,0.6021120000000004,0.19321999999999975,0.10298999999999979,0.7037900000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,550,0.25,0.19,0.03,0.53,0.20090296000000002,-0.20090296000000002,0.9651909852866127,0.018428500482715826,0.6243220759656195,0.10228199999999987,0.5944119999999998,0.19671599999999964,0.10658999999999971,0.6966939999999997,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,551,0.25,0.19,0.03,0.53,0.20064108000000003,-0.20064108000000003,0.9653808966043154,0.0184832663111831,0.6271444677363758,0.10255999999999979,0.5972180000000008,0.19517599999999982,0.10504599999999978,0.6997780000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,552,0.25,0.19,0.03,0.53,0.20003572,-0.20003572,0.965032468597423,0.018084069777796825,0.6337249471767902,0.10254199999999988,0.6043780000000009,0.1915280000000002,0.10155199999999988,0.7069200000000008,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,553,0.25,0.19,0.03,0.53,0.20042772,-0.20042772,0.9649166560938298,0.0169141133925814,0.634508606358853,0.10301799999999986,0.5997360000000005,0.19363399999999958,0.10361199999999984,0.7027540000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,554,0.25,0.19,0.03,0.53,0.2007264,-0.2007264,0.964667886116795,0.017392823282055603,0.6386004686238381,0.10447799999999989,0.5960640000000001,0.19471599999999975,0.10474199999999968,0.700542,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,555,0.25,0.19,0.03,0.53,0.20025131999999998,-0.20025131999999998,0.9641347881518164,0.017266068262910775,0.6381059103742435,0.10255999999999985,0.6010819999999989,0.193328,0.10302999999999986,0.7036419999999988,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,556,0.25,0.19,0.03,0.53,0.20038720000000002,-0.20038720000000002,0.9647150176443462,0.017153550574817298,0.6354576211018038,0.10247799999999979,0.6001940000000003,0.19370599999999977,0.10362199999999985,0.7026720000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,557,0.25,0.19,0.03,0.53,0.2007132,-0.2007132,0.9652373278758293,0.017187789716109635,0.6327074342625427,0.10302999999999983,0.5962600000000008,0.19541999999999957,0.10528999999999973,0.6992900000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,558,0.25,0.19,0.03,0.53,0.20064068000000002,-0.20064068000000002,0.9649644016517004,0.016787713422842222,0.6334969427865622,0.10201399999999966,0.5966599999999996,0.19586200000000017,0.10546399999999995,0.6986739999999994,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,559,0.25,0.19,0.03,0.53,0.20045152000000002,-0.20045152000000002,0.9655779585035598,0.017489016571889185,0.6395183533253106,0.10236999999999981,0.5989319999999998,0.1944959999999997,0.10420199999999963,0.7013019999999996,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,560,0.25,0.19,0.03,0.53,0.20017252,-0.20017252,0.9664347015711756,0.01707858768117932,0.6463313050884468,0.1038699999999997,0.6023320000000004,0.1919019999999997,0.10189599999999978,0.7062020000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,561,0.25,0.19,0.03,0.53,0.20038312,-0.20038312,0.9657976703514561,0.016894238205764772,0.6473851043721423,0.10424399999999995,0.6000840000000002,0.1927999999999999,0.10287199999999976,0.7043280000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,562,0.25,0.19,0.03,0.53,0.20087752,-0.20087752,0.9643337748959944,0.017480582374332084,0.637539301879233,0.10279799999999979,0.5942560000000008,0.19658399999999995,0.10636199999999976,0.6970540000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,563,0.25,0.19,0.03,0.53,0.20028208,-0.20028208,0.9645725805517976,0.01751073945286736,0.6456338669606854,0.10339199999999996,0.601324,0.1926359999999999,0.1026479999999998,0.7047159999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,564,0.25,0.19,0.03,0.53,0.20090588,-0.20090588,0.9661398542361536,0.01792404164918335,0.6458622424806557,0.10507599999999981,0.5943260000000008,0.19520400000000002,0.10539399999999981,0.6994020000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,565,0.25,0.19,0.03,0.53,0.19978828,-0.19978828,0.9653248646554802,0.01812521798272209,0.6425613482425745,0.10290199999999973,0.606674,0.19026000000000043,0.10016399999999968,0.7095759999999998,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,566,0.25,0.19,0.03,0.53,0.20085892000000002,-0.20085892000000002,0.9650076339897765,0.017897972759617617,0.6252186650720316,0.09970999999999969,0.593742,0.19870000000000015,0.10784799999999961,0.6934519999999997,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,567,0.25,0.19,0.03,0.53,0.20141308,-0.20141308,0.9646494730301641,0.01789005095637568,0.6278346604616283,0.10097399999999984,0.587980000000001,0.2008019999999996,0.11024399999999984,0.6889540000000007,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,568,0.25,0.19,0.03,0.53,0.20161008,-0.20161008,0.9648126726662729,0.0174296823241984,0.6348406553683619,0.10306199999999976,0.5862840000000007,0.2003919999999999,0.11026199999999979,0.6893460000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,569,0.25,0.19,0.03,0.53,0.20106436,-0.20106436,0.9647857453567504,0.017396536496049237,0.6433558476132905,0.10329199999999979,0.5920820000000006,0.19741199999999975,0.10721399999999974,0.6953740000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,570,0.25,0.19,0.03,0.53,0.20039611999999998,-0.20039611999999998,0.9650875500362662,0.017078451859701686,0.6486380790909588,0.10294599999999988,0.599200000000001,0.19410199999999972,0.10375199999999966,0.7021460000000008,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,571,0.25,0.19,0.03,0.53,0.20111420000000002,-0.20111420000000002,0.9650760190169148,0.017098019594580016,0.6483871194971862,0.1053279999999997,0.5920939999999992,0.19616399999999973,0.10641399999999954,0.6974219999999989,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,572,0.25,0.19,0.03,0.53,0.20024888000000002,-0.20024888000000002,0.9643454389413147,0.016698607716943183,0.65071991535533,0.10437799999999979,0.6014420000000001,0.1920700000000002,0.10210999999999992,0.7058199999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,573,0.25,0.19,0.03,0.53,0.20098548,-0.20098548,0.9632024244531793,0.016172106081844214,0.6493996820365479,0.10566999999999971,0.5942379999999996,0.1947719999999997,0.10531999999999973,0.6999079999999993,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,574,0.25,0.19,0.03,0.53,0.19923008,-0.19923008,0.9644980567660607,0.015441304565910467,0.6538700800511733,0.10350199999999997,0.6131540000000006,0.18663399999999983,0.09670999999999984,0.7166560000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,575,0.25,0.19,0.03,0.53,0.20041620000000002,-0.20041620000000002,0.9627466113321858,0.016299782986384126,0.6433056377703347,0.10364999999999992,0.5996700000000003,0.1933479999999995,0.10333199999999994,0.7033200000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,576,0.25,0.19,0.03,0.53,0.20075768,-0.20075768,0.9630013726830153,0.016226851045739368,0.6435319755998601,0.10348199999999975,0.5954540000000006,0.19562599999999974,0.1054379999999996,0.6989360000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,577,0.25,0.19,0.03,0.53,0.20086756,-0.20086756,0.9631284975985532,0.016795197023359614,0.6434548356088344,0.10354199999999993,0.5945520000000004,0.1959859999999999,0.10591999999999975,0.6980940000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,578,0.25,0.19,0.03,0.53,0.20104552,-0.20104552,0.9624230424342562,0.01674731540732237,0.6416883385014557,0.10279799999999974,0.592456,0.19747199999999993,0.10727399999999968,0.6952539999999997,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,579,0.25,0.19,0.03,0.53,0.20098564,-0.20098564,0.9630348694660598,0.017206853559739818,0.6418959717159116,0.10344399999999983,0.5929060000000003,0.19692399999999996,0.10672599999999977,0.6963500000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,580,0.25,0.19,0.03,0.53,0.20146736,-0.20146736,0.9636252140306987,0.0166149775586608,0.6400853656474844,0.10247399999999975,0.5877880000000003,0.19998399999999952,0.1097539999999998,0.690262,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,581,0.25,0.19,0.03,0.53,0.20061148,-0.20061148,0.9641810377719362,0.016304799897720764,0.6516315309211947,0.10525599999999971,0.5976260000000013,0.19344799999999943,0.10366999999999976,0.702882000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,582,0.25,0.19,0.03,0.53,0.20112036,-0.20112036,0.9637997522445453,0.0162116930802697,0.6468300976483244,0.10336199999999994,0.5917420000000005,0.197492,0.10740399999999982,0.6951040000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,583,0.25,0.19,0.03,0.53,0.20049252,-0.20049252,0.9645532366316025,0.015592566556285414,0.6505681924256409,0.10333599999999982,0.5989099999999998,0.19388799999999992,0.10386599999999985,0.7022459999999997,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,584,0.25,0.19,0.03,0.53,0.20059739999999998,-0.20059739999999998,0.9644182854943149,0.015527918581526828,0.6499308865112448,0.10247399999999972,0.5973819999999997,0.1952,0.1049439999999997,0.6998559999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,585,0.25,0.19,0.03,0.53,0.20124244000000002,-0.20124244000000002,0.9648527515082181,0.015531297248077853,0.6546402665514381,0.10470799999999976,0.5909979999999996,0.19699999999999962,0.10729399999999963,0.6957059999999994,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,586,0.25,0.19,0.03,0.53,0.20080995999999998,-0.20080995999999998,0.9659233516981719,0.016580748703377154,0.6561913354290395,0.10624199999999988,0.5953920000000003,0.19401799999999983,0.10434799999999983,0.7016340000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,587,0.25,0.19,0.03,0.53,0.201021,-0.201021,0.9654024586800419,0.016604529347094627,0.6578715670282874,0.10509599999999995,0.592818,0.19598799999999986,0.1060979999999998,0.6979139999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,588,0.25,0.19,0.03,0.53,0.20068028000000002,-0.20068028000000002,0.9668098726641133,0.015991391638381654,0.6605587903151379,0.1055439999999998,0.596860000000001,0.19366999999999995,0.10392599999999974,0.7024040000000007,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,589,0.25,0.19,0.03,0.53,0.20063472000000002,-0.20063472000000002,0.9665678793349455,0.0159521136339591,0.6576112783742756,0.1045879999999997,0.5973459999999999,0.19396599999999964,0.10409999999999982,0.7019339999999996,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,590,0.25,0.19,0.03,0.53,0.20142259999999998,-0.20142259999999998,0.9662807900521158,0.015806694204125605,0.6494342072820808,0.10432599999999975,0.588168000000001,0.19877800000000007,0.10872799999999967,0.6924940000000008,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,591,0.25,0.19,0.03,0.53,0.20120500000000002,-0.20120500000000002,0.9670981818071269,0.015378487560820555,0.6535713409224476,0.10494999999999986,0.590850000000001,0.1970399999999999,0.10715999999999971,0.6958000000000009,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,592,0.25,0.19,0.03,0.53,0.20112175999999998,-0.20112175999999998,0.967652990608619,0.015463820075695786,0.6537479896501825,0.10592199999999984,0.5920120000000004,0.19587199999999969,0.1061939999999998,0.6979340000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,593,0.25,0.19,0.03,0.53,0.201243,-0.201243,0.9683673070579222,0.015307257636084629,0.6562893281563501,0.1051899999999997,0.59142,0.19644199999999987,0.10694799999999968,0.6966099999999996,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,594,0.25,0.19,0.03,0.53,0.20152235999999998,-0.20152235999999998,0.9682716354347091,0.01573416895660352,0.6596731702442811,0.10645399999999985,0.5878279999999997,0.19761799999999977,0.10809999999999967,0.6942819999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,595,0.25,0.19,0.03,0.53,0.20061248,-0.20061248,0.9682213283407687,0.015868220089814443,0.6607989501240163,0.10373599999999986,0.5971160000000006,0.19464399999999998,0.1045039999999998,0.7008520000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,596,0.25,0.19,0.03,0.53,0.20143896,-0.20143896,0.968315591937539,0.015927799494749605,0.6570145008867392,0.1055399999999999,0.5882759999999998,0.1979919999999999,0.10819199999999954,0.6938159999999997,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,597,0.25,0.19,0.03,0.53,0.2014282,-0.2014282,0.9690959078945836,0.015918399564112954,0.6560714902357071,0.10508199999999979,0.5881260000000001,0.19837199999999966,0.10841999999999984,0.6932079999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,598,0.25,0.19,0.03,0.53,0.20133464,-0.20133464,0.9690078181881576,0.016479113978269535,0.6559596880483685,0.10400999999999974,0.5884839999999998,0.1989159999999998,0.10858999999999978,0.6924939999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,599,0.25,0.19,0.03,0.53,0.20106796,-0.20106796,0.9694594151231996,0.016822423495642162,0.6581998546828229,0.10445399999999982,0.5918380000000006,0.19691999999999996,0.10678799999999991,0.6962920000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,600,0.25,0.19,0.03,0.53,0.20092656,-0.20092656,0.9702465564595655,0.016390176292811545,0.6644310274703672,0.10548199999999973,0.5941220000000001,0.19507399999999986,0.10532199999999972,0.6996039999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,601,0.25,0.19,0.03,0.53,0.20032072,-0.20032072,0.9699015847572692,0.01711816154634699,0.6604311831797371,0.1039059999999999,0.6007900000000003,0.1926339999999998,0.10266999999999957,0.7046960000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,602,0.25,0.19,0.03,0.53,0.2008658,-0.2008658,0.9698725500852768,0.01698309289755257,0.6635803226269213,0.10603399999999966,0.5948520000000009,0.19438999999999984,0.10472399999999983,0.7008860000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,603,0.25,0.19,0.03,0.53,0.20089680000000001,-0.20089680000000001,0.9693584590042156,0.016769258324970886,0.6605923354193097,0.10576399999999977,0.5948919999999995,0.194452,0.10489199999999957,0.7006559999999993,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,604,0.25,0.19,0.03,0.53,0.2012986,-0.2012986,0.9692993115852953,0.01741931928043563,0.6517600803860153,0.10507199999999993,0.5899360000000006,0.1974059999999998,0.10758599999999983,0.6950080000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,605,0.25,0.19,0.03,0.53,0.20161032,-0.20161032,0.969444487081443,0.017223161957052747,0.6506654973893055,0.10444999999999992,0.5861520000000012,0.19970399999999974,0.10969399999999971,0.6906020000000012,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,606,0.25,0.19,0.03,0.53,0.20125656,-0.20125656,0.9701595513118582,0.016997052971738116,0.6548843042864898,0.10474799999999997,0.5902000000000005,0.1974919999999998,0.10755999999999968,0.6949480000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,607,0.25,0.19,0.03,0.53,0.2014442,-0.2014442,0.9698818630805666,0.01706937766242361,0.6558726395591971,0.1046579999999999,0.5883840000000005,0.19840199999999952,0.1085559999999997,0.6930420000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,608,0.25,0.19,0.03,0.53,0.20141212000000003,-0.20141212000000003,0.9702941285774743,0.017000426685919074,0.6596968468026331,0.10580599999999991,0.5889800000000003,0.19741799999999995,0.10779599999999974,0.6947860000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,609,0.25,0.19,0.03,0.53,0.20119035999999998,-0.20119035999999998,0.9700999634167996,0.01689991679455432,0.6611615458030066,0.10541199999999977,0.5905919999999996,0.1969859999999994,0.10700999999999969,0.6960039999999993,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,610,0.25,0.19,0.03,0.53,0.20029196,-0.20029196,0.970512928983621,0.016668748136862765,0.6665454277743533,0.10556799999999986,0.6010500000000008,0.19158399999999992,0.10179799999999987,0.7066180000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,611,0.25,0.19,0.03,0.53,0.20101744,-0.20101744,0.9703786263650613,0.01695636629489538,0.6553521991386156,0.10452599999999981,0.5929920000000004,0.1961959999999998,0.10628599999999981,0.6975180000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,612,0.25,0.19,0.03,0.53,0.20112252,-0.20112252,0.9709437210560099,0.017105474224418757,0.6554070897817357,0.1043639999999997,0.5918840000000015,0.19682999999999956,0.10692199999999977,0.6962480000000012,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,613,0.25,0.19,0.03,0.53,0.20032772,-0.20032772,0.9714399839791253,0.017465543894217114,0.6617599614105766,0.10523599999999975,0.6009299999999997,0.19177999999999992,0.10205399999999994,0.7061659999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,614,0.25,0.19,0.03,0.53,0.200821,-0.200821,0.9713892560492097,0.017540660981631092,0.6530823622907982,0.10374199999999982,0.5950360000000002,0.19563799999999992,0.10558399999999979,0.698778,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,615,0.25,0.19,0.03,0.53,0.20092807999999998,-0.20092807999999998,0.9716006641069429,0.017624374170340473,0.6477289588356678,0.10253599999999971,0.5934760000000008,0.19716000000000003,0.10682799999999987,0.6960120000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,616,0.25,0.19,0.03,0.53,0.20061663999999998,-0.20061663999999998,0.9722358495358904,0.016926750609899503,0.650644974632998,0.10348199999999988,0.5971600000000007,0.19474799999999975,0.10460999999999969,0.7006420000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,617,0.25,0.19,0.03,0.53,0.2006472,-0.2006472,0.9718162908530529,0.016474821997455723,0.6587720378456848,0.10447999999999975,0.5975100000000005,0.1938899999999995,0.10411999999999978,0.7019900000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,618,0.25,0.19,0.03,0.53,0.20066292000000002,-0.20066292000000002,0.9714945570777507,0.016609411712944517,0.656598585070628,0.10396199999999979,0.5969079999999998,0.19455800000000015,0.10457199999999968,0.7008699999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,619,0.25,0.19,0.03,0.53,0.20082204,-0.20082204,0.970795875836946,0.017140271007972843,0.6535907331316455,0.10526999999999995,0.5951040000000007,0.1947340000000001,0.10489199999999971,0.7003740000000007,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,620,0.25,0.19,0.03,0.53,0.2003984,-0.2003984,0.9714262502701588,0.017380740756102516,0.6548688922590342,0.10406599999999974,0.5998680000000003,0.19301599999999994,0.1030499999999998,0.7039340000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,621,0.25,0.19,0.03,0.53,0.20109984,-0.20109984,0.9714693563748922,0.016451409922301142,0.6597239849202146,0.10609199999999991,0.5916600000000006,0.19605999999999993,0.10618799999999973,0.6977520000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,622,0.25,0.19,0.03,0.53,0.20090284,-0.20090284,0.9710726952309439,0.01658501337152226,0.6590218821279729,0.10558999999999985,0.5944439999999994,0.19484199999999977,0.10512399999999966,0.7000339999999993,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,623,0.25,0.19,0.03,0.53,0.20066724,-0.20066724,0.9702684309995292,0.016110317872384535,0.6585116459889898,0.1050259999999998,0.5967219999999998,0.19407999999999995,0.10417199999999988,0.7017479999999996,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,624,0.25,0.19,0.03,0.53,0.2009862,-0.2009862,0.9704641896570521,0.016509805460295207,0.6573514474403975,0.10480399999999983,0.5931519999999996,0.19599400000000014,0.10604999999999973,0.6979559999999994,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,625,0.25,0.19,0.03,0.53,0.20150256000000002,-0.20150256000000002,0.970239867198941,0.016567998448881908,0.6516755322551019,0.10506399999999985,0.587678,0.19853799999999983,0.10871999999999969,0.6927419999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,626,0.25,0.19,0.03,0.53,0.20068652,-0.20068652,0.9696532317844783,0.016772130515777597,0.6566187460439769,0.1034279999999999,0.5966459999999997,0.19498799999999983,0.10493799999999988,0.7000739999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,627,0.25,0.19,0.03,0.53,0.20125463999999998,-0.20125463999999998,0.9692028165968493,0.016874738963317357,0.6524186391678329,0.10419399999999981,0.5905060000000008,0.19759800000000002,0.10770199999999973,0.6947000000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,628,0.25,0.19,0.03,0.53,0.20107867999999998,-0.20107867999999998,0.9703202611050441,0.016472769407585543,0.6479343952383342,0.10437399999999986,0.5919900000000009,0.19683999999999974,0.10679599999999964,0.6963640000000008,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,629,0.25,0.19,0.03,0.53,0.20103772,-0.20103772,0.969671330889918,0.016317403023985225,0.6473913961648288,0.10280199999999987,0.5923080000000005,0.197586,0.10730399999999979,0.6951100000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,630,0.25,0.19,0.03,0.53,0.20141068,-0.20141068,0.9700879943145627,0.01599037717051611,0.6500451704858418,0.10397399999999986,0.5886400000000009,0.1986779999999997,0.10870799999999975,0.6926140000000008,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,631,0.25,0.19,0.03,0.53,0.20149156,-0.20149156,0.9697917376952373,0.0162707698586446,0.6474516937102525,0.10321599999999993,0.5870439999999998,0.20002599999999984,0.1097139999999997,0.6902599999999998,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,632,0.25,0.19,0.03,0.53,0.20116292000000002,-0.20116292000000002,0.9702800148636572,0.015993134764479916,0.6569673648230772,0.1038179999999998,0.5911560000000002,0.19754999999999964,0.10747599999999975,0.694974,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,633,0.25,0.19,0.03,0.53,0.20147056,-0.20147056,0.9699233902948389,0.015948961370958484,0.6530379003863968,0.10401799999999979,0.5875599999999996,0.19926799999999975,0.10915399999999977,0.6915779999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,634,0.25,0.19,0.03,0.53,0.20139943999999999,-0.20139943999999999,0.970706466918472,0.016439997176022913,0.6574700000805648,0.10426999999999986,0.5884439999999996,0.19866799999999984,0.10861799999999969,0.6927139999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,635,0.25,0.19,0.03,0.53,0.20107916,-0.20107916,0.9708008442528809,0.016633652236092904,0.6628392298249304,0.10557799999999985,0.5923000000000009,0.19595399999999996,0.10616799999999961,0.6978780000000008,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
