target_name,run,generation,X_L,X_F,X_B,X_C,mean_risk,mean_fitness,p_F_given_L,p_L_given_F,p_L_given_B,f_L,f_F,f_B,f_C,CM,expected_p_F_given_L,expected_p_L_given_F,expected_p_L_given_B,expected_f_L,expected_f_F,expected_f_B,expected_f_C,expected_CM
Figure 2A,1,191,0.38,0.15,0.11,0.36,0.18493379999999998,-0.18493379999999998,0.9864764418531928,0.005128148431373174,0.6476760351402974,0.10873199999999966,0.6486539999999994,0.16409399999999963,0.07851999999999992,0.757385999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,192,0.38,0.15,0.11,0.36,0.18455294,-0.18455294,0.9863694910604,0.005084753086237686,0.6470386707518987,0.10804999999999958,0.6518360000000007,0.16288999999999976,0.07722399999999983,0.7598860000000003,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,193,0.38,0.15,0.11,0.36,0.18491749999999998,-0.18491749999999998,0.9865951987002597,0.004959673711441181,0.6458652218533528,0.1081519999999995,0.6478740000000014,0.16476799999999986,0.07920599999999979,0.7560260000000009,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,194,0.38,0.15,0.11,0.36,0.1848057,-0.1848057,0.9862495323272223,0.004758278227756072,0.6435849617557592,0.10784399999999973,0.6480080000000011,0.16507799999999953,0.07906999999999972,0.7558520000000009,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,195,0.38,0.15,0.11,0.36,0.18456702,-0.18456702,0.9861774866544952,0.0046592814255827855,0.643574727815001,0.10767399999999956,0.6510260000000008,0.16348399999999969,0.07781599999999991,0.7587000000000004,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,196,0.38,0.15,0.11,0.36,0.18481908,-0.18481908,0.9864738298415744,0.004763375892421373,0.6438758166650206,0.10789399999999948,0.6481799999999995,0.16488399999999992,0.07904199999999995,0.756073999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,197,0.38,0.15,0.11,0.36,0.18481484,-0.18481484,0.9864905936624323,0.004777766757777407,0.6455254300991311,0.10839399999999957,0.649574,0.16376999999999964,0.07826199999999986,0.7579679999999995,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,198,0.38,0.15,0.11,0.36,0.18486184,-0.18486184,0.9859151227596044,0.004694771487010859,0.6471737754859855,0.10853399999999962,0.6495539999999995,0.16360999999999956,0.0783019999999998,0.7580879999999991,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,199,0.38,0.15,0.11,0.36,0.18519185999999999,-0.18519185999999999,0.9858153503280113,0.004768604466705492,0.6448327225404664,0.10918199999999968,0.646718,0.16472399999999968,0.07937599999999993,0.7558999999999997,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,200,0.38,0.15,0.11,0.36,0.18435865999999998,-0.18435865999999998,0.9856917952389734,0.004664561091962873,0.6411382545000902,0.10696999999999951,0.652143999999999,0.16332199999999975,0.07756399999999969,0.7591139999999985,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,201,0.38,0.15,0.11,0.36,0.18436828,-0.18436828,0.9861979087848786,0.004852888080184491,0.6408676882389057,0.10715999999999964,0.6520520000000002,0.1633760000000002,0.07741199999999984,0.7592119999999998,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,202,0.38,0.15,0.11,0.36,0.18426715999999999,-0.18426715999999999,0.9857207892328922,0.004808444910640764,0.6410006716563196,0.10686599999999966,0.652996,0.16296399999999975,0.0771739999999998,0.7598619999999997,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,203,0.38,0.15,0.11,0.36,0.18465634,-0.18465634,0.9859213267113799,0.0047951353815775715,0.6374286999898907,0.10757599999999967,0.6495080000000013,0.16439399999999968,0.07852199999999997,0.757084000000001,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,204,0.38,0.15,0.11,0.36,0.18491552,-0.18491552,0.9855558940932982,0.0049868961859247185,0.6355838569713469,0.1078279999999996,0.6469240000000004,0.1655479999999995,0.07969999999999976,0.754752,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,205,0.38,0.15,0.11,0.36,0.18494613999999998,-0.18494613999999998,0.9854987004232937,0.0051028239981114965,0.6377456256008093,0.10828199999999956,0.6477000000000009,0.16480999999999973,0.07920799999999989,0.7559820000000005,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,206,0.38,0.15,0.11,0.36,0.18426341999999998,-0.18426341999999998,0.9858207308480974,0.0048954189156584435,0.6345608155445104,0.10658399999999975,0.6521560000000004,0.16366199999999959,0.07759799999999988,0.7587400000000002,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,207,0.38,0.15,0.11,0.36,0.18426579999999998,-0.18426579999999998,0.9855381214350505,0.004697641226435658,0.6304809052613943,0.10626599999999976,0.6514120000000009,0.16425199999999976,0.07806999999999988,0.7576780000000006,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,208,0.38,0.15,0.11,0.36,0.18395526,-0.18395526,0.9862724851368311,0.004739548811178394,0.6328752076109577,0.10576799999999953,0.6542100000000007,0.16310399999999975,0.0769179999999999,0.7599780000000003,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,209,0.38,0.15,0.11,0.36,0.18435908,-0.18435908,0.9864320306893092,0.004787996590616975,0.6334827005635429,0.10657199999999954,0.6512160000000002,0.16406799999999977,0.07814399999999991,0.7577879999999998,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,210,0.38,0.15,0.11,0.36,0.18431136,-0.18431136,0.9865444966833218,0.004700666138511194,0.6353336182752334,0.10674599999999948,0.6521359999999992,0.16349999999999987,0.07761799999999988,0.7588819999999986,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,211,0.38,0.15,0.11,0.36,0.18453096,-0.18453096,0.9864335932244965,0.004330406058918945,0.6355499583259495,0.10681199999999973,0.649618,0.16474199999999964,0.07882799999999993,0.7564299999999997,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,212,0.38,0.15,0.11,0.36,0.18435819999999997,-0.18435819999999997,0.9865274553405244,0.00415390223769094,0.6340666239737361,0.10648199999999958,0.6510140000000004,0.16423399999999957,0.07826999999999984,0.757496,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,213,0.38,0.15,0.11,0.36,0.1843016,-0.1843016,0.9867061732805036,0.0046790276477055096,0.6349709178519419,0.10661199999999943,0.6519340000000012,0.16369799999999987,0.0777559999999999,0.7585460000000006,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,214,0.38,0.15,0.11,0.36,0.18465368000000001,-0.18465368000000001,0.987378154668348,0.004837424012259068,0.6354054949129497,0.10740599999999972,0.649214,0.1646379999999994,0.07874199999999992,0.7566199999999996,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,215,0.38,0.15,0.11,0.36,0.18449328,-0.18449328,0.9875908586292645,0.004632315457819539,0.6376927860573415,0.10719399999999961,0.6509099999999993,0.16383799999999987,0.07805799999999982,0.7581039999999989,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,216,0.38,0.15,0.11,0.36,0.18536292000000001,-0.18536292000000001,0.9872475206742019,0.004621945477550856,0.6389262648882038,0.10903999999999951,0.6441779999999997,0.16616199999999962,0.08061999999999989,0.7532179999999992,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,217,0.38,0.15,0.11,0.36,0.18488114,-0.18488114,0.9872475936938091,0.00461532087929491,0.6400578034473852,0.10786799999999971,0.6475820000000003,0.1651359999999994,0.07941399999999986,0.7554500000000001,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,218,0.38,0.15,0.11,0.36,0.18419146,-0.18419146,0.987280286657404,0.004577627090915462,0.6407003623905632,0.1066159999999996,0.6535159999999992,0.1628099999999999,0.07705799999999993,0.7601319999999988,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,219,0.38,0.15,0.11,0.36,0.18469597999999998,-0.18469597999999998,0.9876523659748354,0.004647826542887439,0.6415402938939185,0.10756599999999966,0.6491039999999998,0.1645739999999998,0.07875599999999976,0.7566699999999995,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,220,0.38,0.15,0.11,0.36,0.18471590000000002,-0.18471590000000002,0.9873331876533672,0.004657754555577312,0.6423642559348802,0.10786199999999964,0.6495039999999997,0.1641819999999994,0.07845200000000002,0.7573659999999994,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,221,0.38,0.15,0.11,0.36,0.18468654,-0.18468654,0.9870898896613378,0.004725610889233589,0.641976786874237,0.10783399999999964,0.6501840000000009,0.16372599999999984,0.07825599999999996,0.7580180000000005,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,222,0.38,0.15,0.11,0.36,0.18429722,-0.18429722,0.9866878233340443,0.004762897533475152,0.6411756611320797,0.1069899999999996,0.6530480000000003,0.16280999999999987,0.07715199999999985,0.7600379999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,223,0.38,0.15,0.11,0.36,0.18481782,-0.18481782,0.9866654558626853,0.004444109243344479,0.6395852710660932,0.10786199999999946,0.648202,0.1648679999999998,0.07906799999999985,0.7560639999999994,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,224,0.38,0.15,0.11,0.36,0.18440082000000002,-0.18440082000000002,0.986424142973664,0.004115795165659566,0.6394853201838968,0.10701399999999969,0.6515259999999998,0.16367599999999977,0.07778399999999984,0.7585399999999995,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,225,0.38,0.15,0.11,0.36,0.18485806,-0.18485806,0.9863130432051692,0.004055300266099176,0.6404187632570266,0.10793199999999946,0.6475980000000012,0.16521999999999984,0.0792499999999999,0.7555300000000007,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,226,0.38,0.15,0.11,0.36,0.18434477999999999,-0.18434477999999999,0.9862888556592362,0.004329027178411468,0.639829458801712,0.10702399999999966,0.6522199999999997,0.1633179999999998,0.07743799999999995,0.7592439999999994,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,227,0.38,0.15,0.11,0.36,0.18484868000000002,-0.18484868000000002,0.986648570104137,0.004668776099564069,0.6383434245206606,0.1077939999999997,0.6479700000000002,0.16493399999999941,0.07930199999999982,0.7557639999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,228,0.38,0.15,0.11,0.36,0.18449174,-0.18449174,0.9868701024494212,0.004521409918761229,0.6379665392189728,0.10698999999999961,0.650436000000001,0.16422599999999957,0.0783479999999999,0.7574260000000006,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,229,0.38,0.15,0.11,0.36,0.18463606,-0.18463606,0.9870120219178824,0.004512874524154313,0.6366813222213037,0.10698999999999946,0.6484439999999988,0.1653219999999997,0.07924399999999973,0.7554339999999983,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,230,0.38,0.15,0.11,0.36,0.18432036,-0.18432036,0.987241419007404,0.004057080558480588,0.6372231278300717,0.10628399999999968,0.6506920000000002,0.1646399999999997,0.0783839999999997,0.7569759999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,231,0.38,0.15,0.11,0.36,0.18490472,-0.18490472,0.987345322591012,0.004172175835393631,0.6367015406313318,0.10731399999999958,0.6461859999999994,0.1661699999999995,0.08032999999999982,0.753499999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,232,0.38,0.15,0.11,0.36,0.18530080000000002,-0.18530080000000002,0.9872277219154239,0.004175814118685222,0.6364584535220962,0.1084399999999996,0.6435500000000006,0.16688999999999982,0.0811199999999998,0.7519900000000003,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,233,0.38,0.15,0.11,0.36,0.1847013,-0.1847013,0.9875478181205131,0.004285751323423776,0.6351093276267178,0.10684399999999941,0.6475979999999997,0.16575999999999957,0.079798,0.7544419999999991,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,234,0.38,0.15,0.11,0.36,0.18424146,-0.18424146,0.9873503777595254,0.004378874330942454,0.633791977863965,0.10593399999999949,0.6507820000000009,0.16485199999999942,0.07843199999999999,0.7567160000000004,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,235,0.38,0.15,0.11,0.36,0.18476436000000002,-0.18476436000000002,0.9874955272080147,0.004579650811931895,0.6364578450579835,0.10701399999999964,0.6474019999999988,0.1656859999999995,0.07989799999999993,0.7544159999999984,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,236,0.38,0.15,0.11,0.36,0.18394236,-0.18394236,0.9874170436072738,0.00486048867957122,0.6347445978611337,0.10576399999999968,0.6543520000000007,0.16303599999999976,0.07684799999999989,0.7601160000000003,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,237,0.38,0.15,0.11,0.36,0.18546544,-0.18546544,0.9873529209650661,0.004016215216737361,0.6319577600202085,0.1081959999999997,0.6408879999999991,0.16844799999999985,0.08246799999999975,0.7490839999999989,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,238,0.38,0.15,0.11,0.36,0.18481492,-0.18481492,0.9873160539825055,0.004230144950997888,0.6313188790732251,0.10692999999999965,0.6463580000000004,0.16635399999999953,0.08035799999999978,0.7532880000000001,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,239,0.38,0.15,0.11,0.36,0.1844509,-0.1844509,0.9873732400678552,0.004476054644249405,0.6290976323370147,0.10577599999999955,0.648222,0.1661519999999995,0.07984999999999987,0.7539979999999995,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,240,0.38,0.15,0.11,0.36,0.18409567999999998,-0.18409567999999998,0.9871474676441457,0.00429934673476558,0.6256111144131689,0.10506599999999953,0.6510840000000007,0.16511199999999976,0.07873799999999984,0.7561500000000002,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,241,0.38,0.15,0.11,0.36,0.18486176,-0.18486176,0.9867858821883684,0.004277480121406249,0.6292492868938468,0.10687799999999972,0.6452300000000002,0.1671099999999998,0.08078199999999994,0.7521079999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,242,0.38,0.15,0.11,0.36,0.18487568,-0.18487568,0.9861874308467153,0.004268233420632129,0.6282425755594261,0.10663799999999964,0.6449479999999997,0.16727199999999973,0.08114199999999971,0.7515859999999994,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,243,0.38,0.15,0.11,0.36,0.18446363999999998,-0.18446363999999998,0.9861309930551667,0.004227167980402985,0.6293614309049859,0.10573599999999958,0.6476480000000001,0.16657999999999998,0.08003599999999991,0.7533839999999997,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,244,0.38,0.15,0.11,0.36,0.18500146,-0.18500146,0.9858746451372618,0.004543081596197418,0.6267076891746435,0.10723599999999964,0.6445060000000002,0.1671879999999996,0.08106999999999978,0.7517419999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,245,0.38,0.15,0.11,0.36,0.18454224,-0.18454224,0.9860285942458679,0.004672684515727802,0.6261459904902676,0.1060879999999996,0.6474620000000008,0.1664499999999998,0.07999999999999993,0.7535500000000004,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,246,0.38,0.15,0.11,0.36,0.18444686,-0.18444686,0.9862087752287628,0.004481387712410562,0.6273311179957558,0.10604199999999962,0.6486380000000006,0.16583999999999985,0.0794799999999999,0.7546800000000002,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,247,0.38,0.15,0.11,0.36,0.18402392,-0.18402392,0.9860848311388911,0.004310656721165111,0.6265287049525885,0.10499599999999953,0.6520000000000009,0.16462399999999972,0.07838000000000007,0.7569960000000004,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,248,0.38,0.15,0.11,0.36,0.18413034,-0.18413034,0.9862426485475211,0.004459240062765478,0.6277588945068422,0.10540799999999954,0.6511420000000006,0.16495199999999985,0.07849799999999996,0.7565500000000001,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,249,0.38,0.15,0.11,0.36,0.18499472,-0.18499472,0.9859826541942294,0.004377990677162178,0.6274289420507797,0.10684999999999943,0.6436180000000005,0.16792999999999927,0.08160199999999997,0.7504679999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,250,0.38,0.15,0.11,0.36,0.1842121,-0.1842121,0.9865592059282995,0.004397088375034237,0.62596092481132,0.10557999999999967,0.6509000000000015,0.16484199999999985,0.07867799999999982,0.7564800000000012,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,251,0.38,0.15,0.11,0.36,0.18385466,-0.18385466,0.9863677949439696,0.00466006835686892,0.6245616875342456,0.1046379999999997,0.6530099999999999,0.16442399999999985,0.07792799999999989,0.7576479999999995,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,252,0.38,0.15,0.11,0.36,0.18428666,-0.18428666,0.986317670687776,0.004398427620704788,0.6230235277311902,0.10540399999999961,0.6491520000000002,0.1659979999999999,0.07944599999999986,0.7545559999999998,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,253,0.38,0.15,0.11,0.36,0.18431518,-0.18431518,0.9857781909818297,0.0045154557931661385,0.6209394313097112,0.10531599999999973,0.6484340000000007,0.16647999999999946,0.07976999999999974,0.7537500000000005,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,254,0.38,0.15,0.11,0.36,0.18443258,-0.18443258,0.9855123826677954,0.004496506803571259,0.6232009367996496,0.10556799999999954,0.6479679999999995,0.1664219999999996,0.0800419999999999,0.7535359999999991,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,255,0.38,0.15,0.11,0.36,0.1840916,-0.1840916,0.9856279484384909,0.004303988933595101,0.6243659687895613,0.10514399999999965,0.651118000000001,0.1651059999999997,0.07863199999999984,0.7562620000000007,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,256,0.38,0.15,0.11,0.36,0.18458836,-0.18458836,0.9857566704060321,0.004606174066137803,0.6252244571645205,0.10590199999999948,0.6468579999999997,0.16675799999999963,0.08048199999999997,0.7527599999999992,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,257,0.38,0.15,0.11,0.36,0.18446482,-0.18446482,0.9856532043238849,0.004777537809072408,0.6259072364931368,0.10647799999999955,0.6494939999999996,0.1650839999999998,0.07894399999999989,0.7559719999999991,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,258,0.38,0.15,0.11,0.36,0.18447239999999998,-0.18447239999999998,0.9854415817929454,0.004613621681311757,0.6256643445690614,0.10636999999999946,0.6486500000000008,0.16575399999999949,0.07922599999999985,0.7550200000000002,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,259,0.38,0.15,0.11,0.36,0.18460648000000002,-0.18460648000000002,0.9853563858077469,0.004524585624277172,0.6256379561794427,0.10650999999999969,0.6476320000000002,0.16608399999999976,0.0797739999999999,0.7541419999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,260,0.38,0.15,0.11,0.36,0.18449851999999997,-0.18449851999999997,0.9859458296788706,0.004888230887444928,0.6228030562309375,0.1062139999999996,0.6487559999999999,0.1655479999999997,0.07948199999999986,0.7549699999999995,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,261,0.38,0.15,0.11,0.36,0.18395276,-0.18395276,0.9860668175041299,0.004935804359246829,0.6213764301543195,0.10469999999999956,0.6519940000000009,0.16488999999999981,0.07841599999999976,0.7566940000000004,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,262,0.38,0.15,0.11,0.36,0.18429834,-0.18429834,0.9871584241341294,0.004559316891892183,0.6204965853355813,0.1055679999999997,0.6497620000000007,0.1654519999999996,0.0792179999999998,0.7553300000000004,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,263,0.38,0.15,0.11,0.36,0.18431276,-0.18431276,0.9867640666923424,0.004377655234420363,0.6212239795929805,0.10529999999999971,0.6487940000000006,0.16618599999999964,0.07971999999999986,0.7540940000000004,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,264,0.38,0.15,0.11,0.36,0.18432221999999998,-0.18432221999999998,0.9869241566399585,0.004260218981400941,0.6196179576113643,0.10545399999999973,0.6489660000000002,0.1660159999999999,0.07956399999999968,0.7544199999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,265,0.38,0.15,0.11,0.36,0.18484942000000001,-0.18484942000000001,0.9873358353694748,0.004481122467745028,0.6171885244985058,0.1063499999999998,0.6444980000000001,0.16773199999999985,0.08141999999999987,0.750848,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,266,0.38,0.15,0.11,0.36,0.18467028,-0.18467028,0.9869067548534347,0.004535775265993623,0.6177530311619446,0.10569599999999957,0.6452340000000003,0.16777799999999948,0.08129199999999982,0.7509299999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,267,0.38,0.15,0.11,0.36,0.18473072,-0.18473072,0.9867929037182412,0.004471910665463118,0.6185908528687101,0.10608199999999962,0.6455519999999999,0.1672999999999999,0.08106599999999975,0.7516339999999995,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,268,0.38,0.15,0.11,0.36,0.18434592,-0.18434592,0.9869884583769893,0.004280758981762974,0.6183037426900463,0.10492999999999947,0.6475080000000007,0.1671039999999996,0.08045799999999975,0.7524380000000002,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,269,0.38,0.15,0.11,0.36,0.18449495999999999,-0.18449495999999999,0.9866163986502465,0.004604568003380286,0.6199497549747965,0.1058459999999996,0.647676,0.16643999999999967,0.08003799999999997,0.7535219999999996,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,270,0.38,0.15,0.11,0.36,0.18408554000000002,-0.18408554000000002,0.9867007634239878,0.004544519761497269,0.6179783962967005,0.10488399999999959,0.6506840000000003,0.16547399999999957,0.07895799999999974,0.7555679999999998,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,271,0.38,0.15,0.11,0.36,0.18388089999999999,-0.18388089999999999,0.986363905075199,0.00458746741263579,0.6186191835513807,0.10442199999999961,0.6520740000000012,0.16508799999999973,0.07841599999999979,0.7564960000000007,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,272,0.38,0.15,0.11,0.36,0.18432442000000002,-0.18432442000000002,0.9868419933043017,0.00444048224773365,0.6204571615500896,0.10543999999999967,0.6488780000000001,0.16607999999999973,0.07960199999999977,0.7543179999999997,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,273,0.38,0.15,0.11,0.36,0.18422284,-0.18422284,0.9866857957127588,0.004505589751069904,0.6171937956512994,0.1049039999999997,0.648994000000001,0.16634599999999983,0.07975599999999972,0.7538980000000006,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,274,0.38,0.15,0.11,0.36,0.18431582,-0.18431582,0.9863876965772422,0.0046166455167473315,0.6161749905106919,0.10509799999999957,0.6483839999999994,0.16650199999999982,0.08001599999999984,0.753481999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,275,0.38,0.15,0.11,0.36,0.18386498,-0.18386498,0.9865920811725563,0.0048214548147240376,0.6173708669600066,0.10432199999999975,0.6523260000000004,0.16493199999999983,0.0784199999999999,0.7566480000000002,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,276,0.38,0.15,0.11,0.36,0.18385958,-0.18385958,0.9870212091172005,0.00496208799251625,0.6147228062347547,0.10395999999999965,0.651372000000001,0.16572599999999985,0.078942,0.7553320000000006,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,277,0.38,0.15,0.11,0.36,0.18422526,-0.18422526,0.9865109150258149,0.0046803242819840555,0.6152639071044769,0.10469199999999969,0.6484480000000008,0.16677799999999976,0.08008199999999978,0.7531400000000005,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,278,0.38,0.15,0.11,0.36,0.18442805999999998,-0.18442805999999998,0.985689475180262,0.004159132708249775,0.6153954015861444,0.1050039999999996,0.647112000000001,0.1671139999999996,0.08076999999999981,0.7521160000000007,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,279,0.38,0.15,0.11,0.36,0.1840096,-0.1840096,0.9856514338989923,0.004188054827285146,0.6167527167752389,0.10481599999999953,0.6514319999999995,0.1651439999999997,0.07860799999999984,0.756247999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,280,0.38,0.15,0.11,0.36,0.18436704,-0.18436704,0.9856676373683126,0.0040214766896312015,0.6147324094245988,0.10498399999999965,0.6474339999999997,0.16708599999999993,0.08049599999999991,0.7524179999999994,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,281,0.38,0.15,0.11,0.36,0.18428302,-0.18428302,0.9860002262093059,0.004155653850128224,0.6132414537838183,0.10476999999999971,0.6479279999999998,0.16698999999999975,0.08031199999999991,0.7526979999999995,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,282,0.38,0.15,0.11,0.36,0.18469098,-0.18469098,0.9863036367027692,0.004572245716116609,0.6158840500289566,0.10583399999999973,0.6454699999999989,0.1675079999999996,0.08118799999999976,0.7513039999999986,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,283,0.38,0.15,0.11,0.36,0.18456298000000002,-0.18456298000000002,0.9864262658509274,0.004720848027736431,0.614894083984339,0.10549799999999963,0.6459380000000002,0.16759999999999964,0.08096399999999986,0.7514359999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,284,0.38,0.15,0.11,0.36,0.18439344,-0.18439344,0.9863094551111079,0.004645430327868299,0.6162692609590188,0.10543799999999956,0.6480419999999998,0.16650599999999957,0.08001399999999965,0.7534799999999994,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
Figure 2A,1,285,0.38,0.15,0.11,0.36,0.18425374,-0.18425374,0.9864370128120618,0.005091748400087526,0.6170618830973832,0.1052819999999996,0.6496400000000002,0.16570999999999947,0.0793679999999999,0.7549219999999999,1.0,0.0,0.27,0.07,0.5,0.26,0.17,0.57
